Latitude,Longitude,Garbage Percentage,Threshold,Timestamp
30.517,76.661,0.0,5.0,2025-03-31 10:41:17
30.519,76.66,0.0,4.0,2025-03-31 10:41:17
30.515,76.659,0.0,50.0,2025-03-31 10:41:17
30.517,76.661,0.0,5.0,2025-03-31 10:41:19
30.519,76.66,0.0,4.0,2025-03-31 10:41:19
30.515,76.659,0.0,50.0,2025-03-31 10:41:19
30.517,76.661,0.0,5.0,2025-03-31 10:41:28
30.519,76.66,0.0,4.0,2025-03-31 10:41:28
30.515,76.659,0.0,50.0,2025-03-31 10:41:28
30.517,76.661,0.0,5.0,2025-03-31 10:41:29
30.519,76.66,0.0,4.0,2025-03-31 10:41:29
30.515,76.659,0.0,50.0,2025-03-31 10:41:29
30.517,76.661,0.0,5.0,2025-03-31 10:41:38
30.519,76.66,0.0,4.0,2025-03-31 10:41:38
30.515,76.659,0.0,50.0,2025-03-31 10:41:38
30.517,76.661,0.0,5.0,2025-03-31 10:41:39
30.519,76.66,0.0,4.0,2025-03-31 10:41:39
30.515,76.659,0.0,50.0,2025-03-31 10:41:39
30.517,76.661,0.0,5.0,2025-03-31 10:41:48
30.519,76.66,0.0,4.0,2025-03-31 10:41:48
30.515,76.659,0.0,50.0,2025-03-31 10:41:48
30.517,76.661,0.0,5.0,2025-03-31 10:41:49
30.519,76.66,0.0,4.0,2025-03-31 10:41:49
30.515,76.659,0.0,50.0,2025-03-31 10:41:49
30.517,76.661,0.0,5.0,2025-03-31 10:41:58
30.519,76.66,0.0,4.0,2025-03-31 10:41:58
30.515,76.659,0.0,50.0,2025-03-31 10:41:58
30.517,76.661,0.0,5.0,2025-03-31 10:41:59
30.519,76.66,0.0,4.0,2025-03-31 10:41:59
30.515,76.659,0.0,50.0,2025-03-31 10:41:59
30.517,76.661,0.0,5.0,2025-03-31 10:42:08
30.519,76.66,0.0,4.0,2025-03-31 10:42:08
30.515,76.659,0.0,50.0,2025-03-31 10:42:08
30.517,76.661,0.0,5.0,2025-03-31 10:42:09
30.519,76.66,0.0,4.0,2025-03-31 10:42:09
30.515,76.659,0.0,50.0,2025-03-31 10:42:09
30.517,76.661,0.0,5.0,2025-03-31 10:42:18
30.519,76.66,0.0,4.0,2025-03-31 10:42:18
30.515,76.659,0.0,50.0,2025-03-31 10:42:18
30.517,76.661,0.0,5.0,2025-03-31 10:42:19
30.519,76.66,0.0,4.0,2025-03-31 10:42:19
30.515,76.659,0.0,50.0,2025-03-31 10:42:19
30.517,76.661,0.0,5.0,2025-03-31 10:42:28
30.519,76.66,0.0,4.0,2025-03-31 10:42:28
30.515,76.659,0.0,50.0,2025-03-31 10:42:28
30.517,76.661,0.0,5.0,2025-03-31 10:42:29
30.519,76.66,0.0,4.0,2025-03-31 10:42:29
30.515,76.659,0.0,50.0,2025-03-31 10:42:29
30.517,76.661,0.0,5.0,2025-03-31 10:42:38
30.519,76.66,0.0,4.0,2025-03-31 10:42:38
30.515,76.659,0.0,50.0,2025-03-31 10:42:38
30.517,76.661,0.0,5.0,2025-03-31 10:42:39
30.519,76.66,0.0,4.0,2025-03-31 10:42:39
30.515,76.659,0.0,50.0,2025-03-31 10:42:39
30.517,76.661,0.0,5.0,2025-03-31 10:42:48
30.519,76.66,0.0,4.0,2025-03-31 10:42:48
30.515,76.659,0.0,50.0,2025-03-31 10:42:48
30.517,76.661,0.0,5.0,2025-03-31 10:42:49
30.519,76.66,0.0,4.0,2025-03-31 10:42:49
30.515,76.659,0.0,50.0,2025-03-31 10:42:49
30.517,76.661,0.0,5.0,2025-03-31 10:42:58
30.519,76.66,0.0,4.0,2025-03-31 10:42:58
30.515,76.659,0.0,50.0,2025-03-31 10:42:58
30.517,76.661,0.0,5.0,2025-03-31 10:43:00
30.519,76.66,0.0,4.0,2025-03-31 10:43:00
30.515,76.659,0.0,50.0,2025-03-31 10:43:00
30.517,76.661,0.0,5.0,2025-03-31 10:43:08
30.519,76.66,0.0,4.0,2025-03-31 10:43:08
30.515,76.659,0.0,50.0,2025-03-31 10:43:08
30.517,76.661,0.0,5.0,2025-03-31 10:43:10
30.519,76.66,0.0,4.0,2025-03-31 10:43:10
30.515,76.659,0.0,50.0,2025-03-31 10:43:10
30.517,76.661,0.0,5.0,2025-03-31 10:43:18
30.519,76.66,0.0,4.0,2025-03-31 10:43:18
30.515,76.659,0.0,50.0,2025-03-31 10:43:18
30.517,76.661,0.0,5.0,2025-03-31 10:43:20
30.519,76.66,0.0,4.0,2025-03-31 10:43:20
30.515,76.659,0.0,50.0,2025-03-31 10:43:20
30.517,76.661,0.0,5.0,2025-03-31 10:43:29
30.519,76.66,0.0,4.0,2025-03-31 10:43:29
30.515,76.659,0.0,50.0,2025-03-31 10:43:29
30.517,76.661,0.0,5.0,2025-03-31 10:43:30
30.519,76.66,0.0,4.0,2025-03-31 10:43:30
30.515,76.659,0.0,50.0,2025-03-31 10:43:30
30.517,76.661,0.0,5.0,2025-03-31 10:43:39
30.519,76.66,0.0,4.0,2025-03-31 10:43:39
30.515,76.659,0.0,50.0,2025-03-31 10:43:39
30.517,76.661,0.0,5.0,2025-03-31 10:43:40
30.519,76.66,0.0,4.0,2025-03-31 10:43:40
30.515,76.659,0.0,50.0,2025-03-31 10:43:40
30.517,76.661,0.0,5.0,2025-03-31 10:43:49
30.519,76.66,0.0,4.0,2025-03-31 10:43:49
30.515,76.659,0.0,50.0,2025-03-31 10:43:49
30.517,76.661,0.0,5.0,2025-03-31 10:43:50
30.519,76.66,0.0,4.0,2025-03-31 10:43:50
30.515,76.659,0.0,50.0,2025-03-31 10:43:50
30.517,76.661,0.0,5.0,2025-03-31 10:43:59
30.519,76.66,0.0,4.0,2025-03-31 10:43:59
30.515,76.659,0.0,50.0,2025-03-31 10:43:59
30.517,76.661,0.0,5.0,2025-03-31 10:44:00
30.519,76.66,0.0,4.0,2025-03-31 10:44:00
30.515,76.659,0.0,50.0,2025-03-31 10:44:00
30.517,76.661,0.0,5.0,2025-03-31 10:44:09
30.519,76.66,0.0,4.0,2025-03-31 10:44:09
30.515,76.659,0.0,50.0,2025-03-31 10:44:09
30.517,76.661,0.0,5.0,2025-03-31 10:44:10
30.519,76.66,0.0,4.0,2025-03-31 10:44:10
30.515,76.659,0.0,50.0,2025-03-31 10:44:10
30.517,76.661,0.0,5.0,2025-03-31 10:44:19
30.519,76.66,0.0,4.0,2025-03-31 10:44:19
30.515,76.659,0.0,50.0,2025-03-31 10:44:19
30.517,76.661,0.0,5.0,2025-03-31 10:44:20
30.519,76.66,0.0,4.0,2025-03-31 10:44:20
30.515,76.659,0.0,50.0,2025-03-31 10:44:20
30.517,76.661,0.0,5.0,2025-03-31 10:44:29
30.519,76.66,0.0,4.0,2025-03-31 10:44:29
30.515,76.659,0.0,50.0,2025-03-31 10:44:29
30.517,76.661,0.0,5.0,2025-03-31 10:44:30
30.519,76.66,0.0,4.0,2025-03-31 10:44:30
30.515,76.659,0.0,50.0,2025-03-31 10:44:30
30.517,76.661,0.0,5.0,2025-03-31 10:45:52
30.519,76.66,0.0,4.0,2025-03-31 10:45:52
30.515,76.659,0.0,50.0,2025-03-31 10:45:52
30.519,76.66,0.0,4.0,2025-03-31 12:59:49
30.515,76.659,0.0,50.0,2025-03-31 12:59:49
30.517,76.661,71.11125292852132,2.0,2025-03-31 12:59:49
30.519,76.66,0.0,4.0,2025-03-31 12:59:59
30.515,76.659,0.0,50.0,2025-03-31 12:59:59
30.517,76.661,71.11125292852132,2.0,2025-03-31 12:59:59
30.519,76.66,0.0,4.0,2025-03-31 13:00:07
30.515,76.659,0.0,50.0,2025-03-31 13:00:07
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:07
30.519,76.66,0.0,4.0,2025-03-31 13:00:09
30.515,76.659,0.0,50.0,2025-03-31 13:00:09
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:09
30.519,76.66,0.0,4.0,2025-03-31 13:00:17
30.515,76.659,0.0,50.0,2025-03-31 13:00:17
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:17
30.519,76.66,0.0,4.0,2025-03-31 13:00:20
30.515,76.659,0.0,50.0,2025-03-31 13:00:20
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:20
30.519,76.66,0.0,4.0,2025-03-31 13:00:28
30.515,76.659,0.0,50.0,2025-03-31 13:00:28
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:28
30.519,76.66,0.0,4.0,2025-03-31 13:00:30
30.515,76.659,0.0,50.0,2025-03-31 13:00:30
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:30
30.519,76.66,0.0,4.0,2025-03-31 13:00:38
30.515,76.659,0.0,50.0,2025-03-31 13:00:38
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:38
30.519,76.66,0.0,4.0,2025-03-31 13:00:40
30.515,76.659,0.0,50.0,2025-03-31 13:00:40
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:40
30.519,76.66,0.0,4.0,2025-03-31 13:00:48
30.515,76.659,0.0,50.0,2025-03-31 13:00:48
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:48
30.519,76.66,0.0,4.0,2025-03-31 13:00:50
30.515,76.659,0.0,50.0,2025-03-31 13:00:50
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:50
30.519,76.66,0.0,4.0,2025-03-31 13:00:58
30.515,76.659,0.0,50.0,2025-03-31 13:00:58
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:00:58
30.519,76.66,0.0,4.0,2025-03-31 13:01:00
30.515,76.659,0.0,50.0,2025-03-31 13:01:00
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:01:00
30.519,76.66,0.0,4.0,2025-03-31 13:01:08
30.515,76.659,0.0,50.0,2025-03-31 13:01:08
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:01:08
30.519,76.66,0.0,4.0,2025-03-31 13:01:10
30.515,76.659,0.0,50.0,2025-03-31 13:01:10
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:01:10
30.519,76.66,0.0,4.0,2025-03-31 13:01:18
30.515,76.659,0.0,50.0,2025-03-31 13:01:18
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:01:18
30.519,76.66,0.0,4.0,2025-03-31 13:01:20
30.515,76.659,0.0,50.0,2025-03-31 13:01:20
30.517,76.661,71.11125292852132,2.0,2025-03-31 13:01:20
30.519,76.66,0.0,4.0,2025-03-31 13:01:28
30.515,76.659,0.0,50.0,2025-03-31 13:01:28
30.517,76.661,0.0,2.0,2025-03-31 13:01:28
30.519,76.66,0.0,4.0,2025-03-31 13:01:30
30.515,76.659,0.0,50.0,2025-03-31 13:01:30
30.517,76.661,0.0,2.0,2025-03-31 13:01:31
30.519,76.66,0.0,4.0,2025-03-31 13:01:38
30.515,76.659,0.0,50.0,2025-03-31 13:01:38
30.517,76.661,0.0,2.0,2025-03-31 13:01:38
30.519,76.66,0.0,4.0,2025-03-31 13:01:41
30.515,76.659,0.0,50.0,2025-03-31 13:01:41
30.517,76.661,0.0,2.0,2025-03-31 13:01:41
30.519,76.66,0.0,4.0,2025-03-31 13:01:48
30.515,76.659,0.0,50.0,2025-03-31 13:01:48
30.517,76.661,0.0,2.0,2025-03-31 13:01:49
30.519,76.66,0.0,4.0,2025-03-31 13:01:51
30.515,76.659,0.0,50.0,2025-03-31 13:01:51
30.517,76.661,0.0,2.0,2025-03-31 13:01:51
30.519,76.66,0.0,4.0,2025-03-31 13:01:59
30.515,76.659,0.0,50.0,2025-03-31 13:01:59
30.517,76.661,0.0,2.0,2025-03-31 13:01:59
30.519,76.66,0.0,4.0,2025-03-31 13:02:01
30.515,76.659,0.0,50.0,2025-03-31 13:02:01
30.517,76.661,0.0,2.0,2025-03-31 13:02:01
30.519,76.66,0.0,4.0,2025-03-31 13:02:14
30.515,76.659,0.0,50.0,2025-03-31 13:02:14
30.517,76.661,0.0,2.0,2025-03-31 13:02:14
30.519,76.66,0.0,4.0,2025-03-31 13:02:24
30.515,76.659,0.0,50.0,2025-03-31 13:02:24
30.517,76.661,0.0,2.0,2025-03-31 13:02:24
30.519,76.66,0.0,4.0,2025-03-31 13:02:28
30.515,76.659,0.0,50.0,2025-03-31 13:02:28
30.517,76.661,0.0,2.0,2025-03-31 13:02:28
30.519,76.66,0.0,4.0,2025-03-31 13:02:34
30.515,76.659,0.0,50.0,2025-03-31 13:02:34
30.517,76.661,0.0,2.0,2025-03-31 13:02:34
30.519,76.66,0.0,4.0,2025-03-31 13:02:38
30.515,76.659,0.0,50.0,2025-03-31 13:02:38
30.517,76.661,0.0,2.0,2025-03-31 13:02:38
30.519,76.66,0.0,4.0,2025-03-31 13:02:44
30.515,76.659,0.0,50.0,2025-03-31 13:02:44
30.517,76.661,0.0,2.0,2025-03-31 13:02:44
30.519,76.66,0.0,4.0,2025-03-31 13:02:48
30.515,76.659,0.0,50.0,2025-03-31 13:02:48
30.517,76.661,0.0,2.0,2025-03-31 13:02:48
30.519,76.66,0.0,4.0,2025-03-31 13:02:54
30.515,76.659,0.0,50.0,2025-03-31 13:02:54
30.517,76.661,0.0,2.0,2025-03-31 13:02:55
30.519,76.66,0.0,4.0,2025-03-31 13:02:58
30.515,76.659,0.0,50.0,2025-03-31 13:02:58
30.517,76.661,0.0,2.0,2025-03-31 13:02:58
30.519,76.66,0.0,4.0,2025-03-31 13:03:05
30.515,76.659,0.0,50.0,2025-03-31 13:03:05
30.517,76.661,0.0,2.0,2025-03-31 13:03:05
30.519,76.66,0.0,4.0,2025-03-31 13:03:08
30.515,76.659,0.0,50.0,2025-03-31 13:03:09
30.517,76.661,0.0,2.0,2025-03-31 13:03:09
30.519,76.66,0.0,4.0,2025-03-31 13:03:15
30.515,76.659,0.0,50.0,2025-03-31 13:03:15
30.517,76.661,0.0,2.0,2025-03-31 13:03:15
30.519,76.66,0.0,4.0,2025-03-31 13:03:19
30.515,76.659,0.0,50.0,2025-03-31 13:03:19
30.517,76.661,0.0,2.0,2025-03-31 13:03:19
30.519,76.66,0.0,4.0,2025-03-31 13:03:25
30.515,76.659,0.0,50.0,2025-03-31 13:03:25
30.517,76.661,0.0,2.0,2025-03-31 13:03:25
30.519,76.66,0.0,4.0,2025-03-31 13:03:29
30.515,76.659,0.0,50.0,2025-03-31 13:03:29
30.517,76.661,0.0,2.0,2025-03-31 13:03:29
30.519,76.66,0.0,4.0,2025-03-31 13:03:35
30.515,76.659,0.0,50.0,2025-03-31 13:03:35
30.517,76.661,0.0,2.0,2025-03-31 13:03:35
30.519,76.66,0.0,4.0,2025-03-31 13:03:39
30.515,76.659,0.0,50.0,2025-03-31 13:03:39
30.517,76.661,0.0,2.0,2025-03-31 13:03:39
30.519,76.66,0.0,4.0,2025-03-31 13:03:45
30.515,76.659,0.0,50.0,2025-03-31 13:03:45
30.517,76.661,0.0,2.0,2025-03-31 13:03:45
30.519,76.66,0.0,4.0,2025-03-31 13:03:49
30.515,76.659,0.0,50.0,2025-03-31 13:03:49
30.517,76.661,0.0,2.0,2025-03-31 13:03:49
30.519,76.66,0.0,4.0,2025-03-31 13:03:55
30.515,76.659,0.0,50.0,2025-03-31 13:03:55
30.517,76.661,0.0,2.0,2025-03-31 13:03:55
30.519,76.66,0.0,4.0,2025-03-31 13:03:59
30.515,76.659,0.0,50.0,2025-03-31 13:03:59
30.517,76.661,0.0,2.0,2025-03-31 13:03:59
30.519,76.66,0.0,4.0,2025-03-31 13:04:05
30.515,76.659,0.0,50.0,2025-03-31 13:04:05
30.517,76.661,0.0,2.0,2025-03-31 13:04:05
30.519,76.66,0.0,4.0,2025-03-31 13:04:09
30.515,76.659,0.0,50.0,2025-03-31 13:04:09
30.517,76.661,0.0,2.0,2025-03-31 13:04:09
30.519,76.66,0.0,4.0,2025-03-31 13:04:15
30.515,76.659,0.0,50.0,2025-03-31 13:04:15
30.517,76.661,0.0,2.0,2025-03-31 13:04:15
30.519,76.66,0.0,4.0,2025-03-31 13:04:19
30.515,76.659,0.0,50.0,2025-03-31 13:04:19
30.517,76.661,0.0,2.0,2025-03-31 13:04:19
30.519,76.66,0.0,4.0,2025-03-31 13:04:25
30.515,76.659,0.0,50.0,2025-03-31 13:04:25
30.517,76.661,0.0,2.0,2025-03-31 13:04:25
30.519,76.66,0.0,4.0,2025-03-31 13:04:29
30.515,76.659,0.0,50.0,2025-03-31 13:04:29
30.517,76.661,0.0,2.0,2025-03-31 13:04:29
30.519,76.66,0.0,4.0,2025-03-31 13:04:35
30.515,76.659,0.0,50.0,2025-03-31 13:04:36
30.517,76.661,0.0,2.0,2025-03-31 13:04:36
30.519,76.66,0.0,4.0,2025-03-31 13:04:39
30.515,76.659,0.0,50.0,2025-03-31 13:04:39
30.517,76.661,0.0,2.0,2025-03-31 13:04:39
30.519,76.66,0.0,4.0,2025-03-31 13:04:46
30.515,76.659,0.0,50.0,2025-03-31 13:04:46
30.517,76.661,0.0,2.0,2025-03-31 13:04:46
30.519,76.66,0.0,4.0,2025-03-31 13:04:49
30.515,76.659,0.0,50.0,2025-03-31 13:04:49
30.517,76.661,0.0,2.0,2025-03-31 13:04:49
30.519,76.66,0.0,4.0,2025-03-31 13:04:56
30.515,76.659,0.0,50.0,2025-03-31 13:04:56
30.517,76.661,0.0,2.0,2025-03-31 13:04:56
30.519,76.66,0.0,4.0,2025-03-31 13:04:59
30.515,76.659,0.0,50.0,2025-03-31 13:04:59
30.517,76.661,0.0,2.0,2025-03-31 13:04:59
30.519,76.66,0.0,4.0,2025-03-31 13:05:06
30.515,76.659,0.0,50.0,2025-03-31 13:05:06
30.517,76.661,0.0,2.0,2025-03-31 13:05:06
30.519,76.66,0.0,4.0,2025-03-31 13:05:09
30.515,76.659,0.0,50.0,2025-03-31 13:05:09
30.517,76.661,0.0,2.0,2025-03-31 13:05:09
30.519,76.66,0.0,4.0,2025-03-31 13:05:16
30.515,76.659,0.0,50.0,2025-03-31 13:05:16
30.517,76.661,0.0,2.0,2025-03-31 13:05:16
30.519,76.66,0.0,4.0,2025-03-31 13:05:19
30.515,76.659,0.0,50.0,2025-03-31 13:05:19
30.517,76.661,0.0,2.0,2025-03-31 13:05:19
30.519,76.66,0.0,4.0,2025-03-31 13:05:26
30.515,76.659,0.0,50.0,2025-03-31 13:05:26
30.517,76.661,0.0,2.0,2025-03-31 13:05:26
30.519,76.66,0.0,4.0,2025-03-31 13:05:29
30.515,76.659,0.0,50.0,2025-03-31 13:05:29
30.517,76.661,0.0,2.0,2025-03-31 13:05:30
30.519,76.66,0.0,4.0,2025-03-31 13:05:36
30.515,76.659,0.0,50.0,2025-03-31 13:05:36
30.517,76.661,0.0,2.0,2025-03-31 13:05:36
30.519,76.66,0.0,4.0,2025-03-31 13:05:40
30.515,76.659,0.0,50.0,2025-03-31 13:05:40
30.517,76.661,0.0,2.0,2025-03-31 13:05:40
30.519,76.66,0.0,4.0,2025-03-31 13:05:46
30.515,76.659,0.0,50.0,2025-03-31 13:05:46
30.517,76.661,0.0,2.0,2025-03-31 13:05:46
30.519,76.66,0.0,4.0,2025-03-31 13:05:50
30.515,76.659,0.0,50.0,2025-03-31 13:05:50
30.517,76.661,0.0,2.0,2025-03-31 13:05:50
30.519,76.66,0.0,4.0,2025-03-31 13:05:56
30.515,76.659,0.0,50.0,2025-03-31 13:05:56
30.517,76.661,0.0,2.0,2025-03-31 13:05:56
30.519,76.66,0.0,4.0,2025-03-31 13:06:00
30.515,76.659,0.0,50.0,2025-03-31 13:06:00
30.517,76.661,0.0,2.0,2025-03-31 13:06:00
30.519,76.66,0.0,4.0,2025-03-31 13:06:06
30.515,76.659,0.0,50.0,2025-03-31 13:06:06
30.517,76.661,0.0,2.0,2025-03-31 13:06:06
30.519,76.66,0.0,4.0,2025-03-31 13:06:10
30.515,76.659,0.0,50.0,2025-03-31 13:06:10
30.517,76.661,0.0,2.0,2025-03-31 13:06:10
30.519,76.66,0.0,4.0,2025-03-31 13:06:16
30.515,76.659,0.0,50.0,2025-03-31 13:06:16
30.517,76.661,0.0,2.0,2025-03-31 13:06:16
30.519,76.66,0.0,4.0,2025-03-31 13:06:20
30.515,76.659,0.0,50.0,2025-03-31 13:06:20
30.517,76.661,0.0,2.0,2025-03-31 13:06:20
30.519,76.66,0.0,4.0,2025-03-31 13:06:26
30.515,76.659,0.0,50.0,2025-03-31 13:06:26
30.517,76.661,0.0,2.0,2025-03-31 13:06:26
30.519,76.66,0.0,4.0,2025-03-31 13:06:30
30.515,76.659,0.0,50.0,2025-03-31 13:06:30
30.517,76.661,0.0,2.0,2025-03-31 13:06:30
30.519,76.66,0.0,4.0,2025-03-31 13:06:36
30.515,76.659,0.0,50.0,2025-03-31 13:06:36
30.517,76.661,0.0,2.0,2025-03-31 13:06:36
30.519,76.66,0.0,4.0,2025-03-31 13:06:40
30.515,76.659,0.0,50.0,2025-03-31 13:06:40
30.517,76.661,0.0,2.0,2025-03-31 13:06:40
30.519,76.66,0.0,4.0,2025-03-31 13:06:46
30.515,76.659,0.0,50.0,2025-03-31 13:06:46
30.517,76.661,0.0,2.0,2025-03-31 13:06:46
30.519,76.66,0.0,4.0,2025-03-31 13:06:50
30.515,76.659,0.0,50.0,2025-03-31 13:06:50
30.517,76.661,0.0,2.0,2025-03-31 13:06:50
30.519,76.66,0.0,4.0,2025-03-31 13:06:56
30.515,76.659,0.0,50.0,2025-03-31 13:06:56
30.517,76.661,0.0,2.0,2025-03-31 13:06:56
30.519,76.66,0.0,4.0,2025-03-31 13:07:00
30.515,76.659,0.0,50.0,2025-03-31 13:07:00
30.517,76.661,0.0,2.0,2025-03-31 13:07:00
30.519,76.66,0.0,4.0,2025-03-31 13:07:06
30.515,76.659,0.0,50.0,2025-03-31 13:07:07
30.517,76.661,0.0,2.0,2025-03-31 13:07:07
30.519,76.66,0.0,4.0,2025-03-31 13:07:10
30.515,76.659,0.0,50.0,2025-03-31 13:07:10
30.517,76.661,0.0,2.0,2025-03-31 13:07:10
30.519,76.66,0.0,4.0,2025-03-31 13:07:17
30.515,76.659,0.0,50.0,2025-03-31 13:07:17
30.517,76.661,0.0,2.0,2025-03-31 13:07:17
30.519,76.66,0.0,4.0,2025-03-31 13:07:20
30.515,76.659,0.0,50.0,2025-03-31 13:07:20
30.517,76.661,0.0,2.0,2025-03-31 13:07:20
30.519,76.66,0.0,4.0,2025-03-31 13:07:27
30.515,76.659,0.0,50.0,2025-03-31 13:07:27
30.517,76.661,0.0,2.0,2025-03-31 13:07:27
30.519,76.66,0.0,4.0,2025-03-31 13:07:30
30.515,76.659,0.0,50.0,2025-03-31 13:07:30
30.517,76.661,0.0,2.0,2025-03-31 13:07:30
30.519,76.66,0.0,4.0,2025-03-31 13:07:37
30.515,76.659,0.0,50.0,2025-03-31 13:07:37
30.517,76.661,0.0,2.0,2025-03-31 13:07:37
30.519,76.66,0.0,4.0,2025-03-31 13:07:40
30.515,76.659,0.0,50.0,2025-03-31 13:07:40
30.517,76.661,0.0,2.0,2025-03-31 13:07:41
30.519,76.66,0.0,4.0,2025-03-31 13:07:47
30.515,76.659,0.0,50.0,2025-03-31 13:07:47
30.517,76.661,0.0,2.0,2025-03-31 13:07:47
30.519,76.66,0.0,4.0,2025-03-31 13:07:51
30.515,76.659,0.0,50.0,2025-03-31 13:07:51
30.517,76.661,0.0,2.0,2025-03-31 13:07:51
30.519,76.66,0.0,4.0,2025-03-31 13:07:57
30.515,76.659,0.0,50.0,2025-03-31 13:07:57
30.517,76.661,0.0,2.0,2025-03-31 13:07:57
30.519,76.66,0.0,4.0,2025-03-31 13:08:01
30.515,76.659,0.0,50.0,2025-03-31 13:08:01
30.517,76.661,0.0,2.0,2025-03-31 13:08:01
30.519,76.66,0.0,4.0,2025-03-31 13:08:07
30.515,76.659,0.0,50.0,2025-03-31 13:08:07
30.517,76.661,0.0,2.0,2025-03-31 13:08:07
30.519,76.66,0.0,4.0,2025-03-31 13:08:11
30.515,76.659,0.0,50.0,2025-03-31 13:08:11
30.517,76.661,0.0,2.0,2025-03-31 13:08:11
30.519,76.66,0.0,4.0,2025-03-31 13:08:17
30.515,76.659,0.0,50.0,2025-03-31 13:08:17
30.517,76.661,0.0,2.0,2025-03-31 13:08:17
30.519,76.66,0.0,4.0,2025-03-31 13:08:21
30.515,76.659,0.0,50.0,2025-03-31 13:08:21
30.517,76.661,0.0,2.0,2025-03-31 13:08:21
30.519,76.66,0.0,4.0,2025-03-31 13:08:27
30.515,76.659,0.0,50.0,2025-03-31 13:08:27
30.517,76.661,0.0,2.0,2025-03-31 13:08:27
30.519,76.66,0.0,4.0,2025-03-31 13:08:31
30.515,76.659,0.0,50.0,2025-03-31 13:08:31
30.517,76.661,0.0,2.0,2025-03-31 13:08:31
30.519,76.66,0.0,4.0,2025-03-31 13:08:37
30.515,76.659,0.0,50.0,2025-03-31 13:08:37
30.517,76.661,0.0,2.0,2025-03-31 13:08:37
30.519,76.66,0.0,4.0,2025-03-31 13:08:41
30.515,76.659,0.0,50.0,2025-03-31 13:08:41
30.517,76.661,0.0,2.0,2025-03-31 13:08:41
30.519,76.66,0.0,4.0,2025-03-31 13:08:47
30.515,76.659,0.0,50.0,2025-03-31 13:08:47
30.517,76.661,0.0,2.0,2025-03-31 13:08:47
30.519,76.66,0.0,4.0,2025-03-31 13:08:51
30.515,76.659,0.0,50.0,2025-03-31 13:08:51
30.517,76.661,0.0,2.0,2025-03-31 13:08:51
30.519,76.66,0.0,4.0,2025-03-31 13:08:57
30.515,76.659,0.0,50.0,2025-03-31 13:08:57
30.517,76.661,0.0,2.0,2025-03-31 13:08:57
30.519,76.66,0.0,4.0,2025-03-31 13:09:01
30.515,76.659,0.0,50.0,2025-03-31 13:09:01
30.517,76.661,0.0,2.0,2025-03-31 13:09:01
30.519,76.66,0.0,4.0,2025-03-31 13:09:07
30.515,76.659,0.0,50.0,2025-03-31 13:09:07
30.517,76.661,0.0,2.0,2025-03-31 13:09:07
30.519,76.66,0.0,4.0,2025-03-31 13:09:11
30.515,76.659,0.0,50.0,2025-03-31 13:09:11
30.517,76.661,0.0,2.0,2025-03-31 13:09:11
30.519,76.66,0.0,4.0,2025-03-31 13:09:17
30.515,76.659,0.0,50.0,2025-03-31 13:09:17
30.517,76.661,0.0,2.0,2025-03-31 13:09:17
30.519,76.66,0.0,4.0,2025-03-31 13:09:21
30.515,76.659,0.0,50.0,2025-03-31 13:09:21
30.517,76.661,0.0,2.0,2025-03-31 13:09:21
30.519,76.66,0.0,4.0,2025-03-31 13:09:27
30.515,76.659,0.0,50.0,2025-03-31 13:09:27
30.517,76.661,0.0,2.0,2025-03-31 13:09:27
30.519,76.66,0.0,4.0,2025-03-31 13:09:31
30.515,76.659,0.0,50.0,2025-03-31 13:09:31
30.517,76.661,0.0,2.0,2025-03-31 13:09:31
30.519,76.66,0.0,4.0,2025-03-31 13:09:37
30.515,76.659,0.0,50.0,2025-03-31 13:09:37
30.517,76.661,0.0,2.0,2025-03-31 13:09:37
30.519,76.66,0.0,4.0,2025-03-31 13:09:41
30.515,76.659,0.0,50.0,2025-03-31 13:09:41
30.517,76.661,0.0,2.0,2025-03-31 13:09:41
30.519,76.66,0.0,4.0,2025-03-31 13:09:47
30.515,76.659,0.0,50.0,2025-03-31 13:09:48
30.517,76.661,0.0,2.0,2025-03-31 13:09:48
30.519,76.66,0.0,4.0,2025-03-31 13:09:51
30.515,76.659,0.0,50.0,2025-03-31 13:09:51
30.517,76.661,0.0,2.0,2025-03-31 13:09:51
30.519,76.66,0.0,4.0,2025-03-31 13:09:58
30.515,76.659,0.0,50.0,2025-03-31 13:09:58
30.517,76.661,0.0,2.0,2025-03-31 13:09:58
30.519,76.66,0.0,4.0,2025-03-31 13:10:01
30.515,76.659,0.0,50.0,2025-03-31 13:10:01
